"Gene","log2FC","AveExpr","PValue"
"CLDN18",-5.89152954545455,10.4647760869565,9.59263491472057e-14
"GREM1",5.87109318181818,4.44017173913043,6.7075848862202e-09
"WIF1",-5.79972045454545,10.0059086956522,5.15868770459702e-10
"AKR1B10",5.70665909090909,4.14255652173913,8.68448253762082e-19
"GKN2",-5.42545681818182,9.63386739130435,7.65816799634117e-16
"TMEM100",-5.40809772727273,10.1293130434783,1.11982995135719e-06
"ADH1B",-5.37861363636364,11.6568108695652,6.18137140824793e-13
"SCGB1A1",-5.37751818181818,9.79696304347826,0.0216992677727071
"SPP1",5.25273636363636,7.62109347826087,4.72917581637863e-05
"CLIC5",-5.22451590909091,10.6256130434783,5.32097389775066e-16
"AGER",-5.12916590909091,10.7082586956522,7.05498090658283e-11
"MMP12",4.99700454545454,5.13880652173913,3.68141955972604e-07
"FABP4",-4.86415909090909,11.5090739130435,6.89695701471737e-16
"CPB2",-4.75623181818182,9.16028913043478,9.84924352513973e-09
"STXBP6",-4.73010681818182,7.9406,1.14238004271925e-07
"SFTPC",-4.72389545454545,11.2222586956522,6.38956895001415e-18
"GPM6A",-4.66998181818182,8.18963913043478,1.1623645360839e-08
"FAM107A",-4.59928636363637,10.1542673913043,1.21925657347789e-09
"CD36",-4.586825,8.97754782608696,2.55947219377831e-10
"COL10A1",4.53943181818182,5.8454847826087,1.46672587812607e-08
"MT1M",-4.48952045454545,10.1789239130435,0.000117038259139384
"CDCA7",4.44510227272727,4.62666304347826,9.94290700932576e-11
"MAMDC2",-4.42376363636364,8.49752608695652,2.07163524200003e-11
"BTNL9",-4.40333636363636,9.16623695652174,2.26870249481883e-07
"LCN2",4.38692272727273,7.88286304347826,3.99878581613148e-06
"ADIRF",-4.36783181818182,11.0055260869565,2.03478155812918e-10
"ABCA8",-4.32383863636364,8.50579565217391,4.90339595809071e-13
"FGG",-4.30642727272727,8.46974130434783,0.015225074859014
"CXCL13",4.23986590909091,5.65052608695652,0.000738444720161987
"MCEMP1",-4.20470681818182,10.6634434782609,5.37261218389387e-08
"EDNRB",-4.19752727272727,8.92092608695652,1.5771954766885e-09
"SLC6A14",-4.19114545454545,8.79872173913044,3.70968412068404e-05
"FAM150B",-4.18986590909091,7.98019782608696,2.09740271996814e-09
"HBB",-4.17069545454546,13.4662608695652,1.4887135289177e-16
"NQO1",4.14593181818182,7.67007608695652,5.86706569011419e-14
"GCNT3",4.119,4.85298695652174,2.34402967231737e-18
"COL11A1",4.114825,3.89158043478261,1.39237194242233e-10
"FCN3",-4.11163863636364,10.3251717391304,5.73766457758739e-05
"PPBP",-4.10712045454545,7.20175,3.25423806000332e-05
"TNNC1",-4.10103409090909,8.35292826086957,9.34951400298885e-09
"MMP1",4.07597727272727,4.81928913043478,0.00104267978304242
"DUOX1",-4.07546363636364,8.27986956521739,8.46341249525386e-13
"RPS4Y1",-4.00303636363636,11.5807413043478,2.75112838941171e-05
"OGN",-3.97219318181818,7.32148913043478,4.05316062246209e-07
"S100A12",-3.96813409090909,8.42065652173913,7.15080371308334e-06
"ID1",-3.95755,10.9151326086957,1.36299395977476e-10
"C2orf40",-3.95278181818182,8.82897173913043,1.36482548011065e-07
"CLDN2",3.94931363636364,4.51604565217391,3.18856887810182e-15
"ADAMDEC1",3.93726136363636,4.59657391304348,0.000109159826514821
"SELE",-3.93476590909091,7.56293913043478,0.00549231738928549
"AFAP1-AS1",3.9038,4.20518043478261,5.71473625619662e-18
"HHIP",-3.90363181818182,7.54295869565217,3.51439171362346e-07
"CXCL14",3.89572272727273,6.68380652173913,0.00247177637968939
"ADRB1",-3.87856136363636,8.62012826086957,1.92199091701963e-06
"CA12",3.85767045454546,6.56500434782609,1.09807020283641e-08
"HPGD",-3.84293863636364,9.94520434782609,2.32649726073568e-07
"FHL1",-3.77179545454546,10.1374543478261,5.20801312054179e-10
"ADAM12",3.76124090909091,4.54214130434783,7.88370260276389e-11
"SOX7",-3.75595227272727,8.53155,1.34632479136748e-06
"CA4",-3.75532272727273,8.75334782608696,0.000137668012919038
"TOX3",3.74182272727272,4.5418152173913,3.04650600460247e-10
"INMT",-3.71626363636364,9.59373695652174,2.19721370215641e-11
"CP",3.70105227272727,6.03031304347826,0.000179448508517614
"PEBP4",-3.68071136363636,9.69813043478261,1.10197209756577e-10
"EMCN",-3.57703181818182,8.89320869565217,1.57923796570989e-11
"PDK4",-3.56951136363636,9.8829652173913,7.09417662622595e-06
"MUC20",3.51898181818182,4.80716739130435,7.90736637751606e-11
"RNF128",-3.51831590909091,7.54374565217391,1.01964866248409e-10
"SULF1",3.51232727272727,6.11933260869565,2.53855043234786e-06
"LTF",3.49923409090909,7.56695652173913,0.000463965999586844
"PIP5K1B",-3.49726818181818,8.02916304347826,1.89332157279087e-08
"IGHM",3.49694090909091,7.2184,0.00597958301218751
"KCNK3",-3.48799318181818,7.41959130434783,1.71576978429565e-06
"NOSTRIN",-3.48503863636364,7.9045652173913,2.05783186104042e-11
"LRRK2",-3.47722954545455,9.87284565217391,7.38753465779812e-11
"AFF3",-3.47281590909091,7.04132391304348,3.98905234233722e-07
"ZNF385B",-3.45671363636364,7.82497173913043,1.86149703420278e-07
"CAV2",-3.45279545454546,11.3574739130435,3.9270695260857e-12
"FGFR3",-3.41583181818182,7.72126739130435,1.66704692306013e-08
"EDN1",-3.40726363636364,9.60312173913043,1.23376951247243e-05
"SCARA5",-3.39328636363636,7.97460217391304,2.03797361363216e-05
"SCEL",-3.38953409090909,7.63346304347826,2.10788089371585e-07
"THBS2",3.38338636363636,7.27016739130435,6.25575375419167e-05
"GPX2",3.37983181818181,5.00021739130435,5.60780892205184e-07
"ADRB2",-3.36773181818182,8.31060869565217,5.64414284522336e-10
"CRABP2",3.36364772727272,6.81069782608696,8.11692910291292e-11
"STX11",-3.35459318181819,8.28929130434783,1.80168685657137e-09
"COMP",3.34002727272727,4.86969130434783,3.54662006895266e-06
"SDPR",-3.32555227272727,9.60666304347826,6.17566511612686e-08
"CXCR2",-3.31353181818182,7.2075652173913,2.11399517432711e-06
"CST1",3.30983636363636,4.46396956521739,4.93856959784138e-16
"PCP4",3.30577954545455,4.2269,3.47607703213453e-07
"SEMA5A",-3.29912272727273,7.53843260869565,5.22798417724588e-08
"SOCS2",-3.29705,7.8968,5.41092258423137e-05
"ANKRD29",-3.27754772727273,7.65254565217391,8.2183437727904e-09
"CTHRC1",3.26026818181818,7.89788260869565,0.00184755228072867
"TMPRSS4",3.25439772727272,5.29419782608696,7.36644673953559e-14
"MMP7",3.24981363636363,7.54558260869565,0.000368930284241724
"LGSN",3.24141590909091,3.6340152173913,3.99902028474757e-13
"PLD5",3.23564772727273,3.58473260869565,7.36009122642965e-23
"ADAMTS8",-3.23381136363637,9.07331086956522,4.88813451955783e-07
"LYVE1",-3.21438181818182,8.18082608695652,1.18045256404506e-08
"ABCC3",3.20832727272727,7.5579152173913,8.62471227868905e-11
"SOSTDC1",-3.1922,7.18085869565217,0.00472957532378616
"PTPRB",-3.18747272727273,9.89833695652174,3.14242008195018e-07
"CDH3",3.18499318181818,5.8373847826087,1.3951889957745e-07
"ID4",-3.17207272727273,7.70700652173913,1.34685099361018e-05
"TMEM178A",-3.16923409090909,7.00604130434783,1.04432947293561e-06
"FAM189A2",-3.14765,8.30279565217391,6.51550613778208e-08
"SLC1A1",-3.14723636363636,9.33415,8.02333048398109e-06
"NEDD4L",-3.14268181818182,7.77954347826087,2.84013654996013e-07
"VEPH1",-3.14230681818182,8.46758478260869,2.1843598210169e-07
"CXCL2",-3.14204090909091,11.4719304347826,3.39678825391692e-05
"LPL",-3.12404090909091,10.2538130434783,2.42478047781982e-08
"WDR66",3.10826590909091,4.48697608695652,1.76932970667656e-06
"SFRP4",3.10423409090909,6.86698260869565,0.0050994414324054
"FMO2",-3.08400227272728,10.5333652173913,4.31136648058186e-05
"CCDC85A",-3.08189772727273,6.36760217391304,6.56866464853728e-07
"LIMCH1",-3.07723636363637,11.2137434782609,2.07109434644482e-09
"GPIHBP1",-3.07560909090909,8.26393695652174,7.23783043857895e-05
"MACROD2",-3.04952727272727,7.89943913043478,3.66536924553647e-05
"SCGB3A2",-3.04786590909091,11.67685,0.00105022633898104
"AGTR2",-3.04418863636364,6.62713260869565,0.0105297675896562
"PTGS2",-3.04378636363637,7.98974782608696,0.000589324308928288
"DNASE1L3",-3.03785,7.40796956521739,0.000355877815570806
"EEF1A1",-3.037375,7.5621152173913,1.48357813364347e-06
"IL6",-3.03416363636364,10.0452434782609,0.0142067234013406
"TCF21",-3.02507954545454,9.00015434782609,2.12937848376721e-11
"EEF1A2",3.02483636363636,4.58202826086957,1.2415506244672e-08
"ADTRP",-3.01949318181818,7.73356086956522,0.000131859269931224
"SCN7A",-3.00196590909091,8.41244565217391,2.09390873447388e-06
"WISP1",2.99087272727273,4.9221652173913,0.00098275681708276
"ANGPT1",-2.98429090909091,7.69923913043478,4.23174754888217e-09
"SPTBN1",-2.98370227272728,7.63432608695652,1.40155943868233e-06
"GPT2",2.97684318181818,4.3216847826087,2.8092073187406e-19
"CDC20",2.97164772727272,4.70395434782609,1.04686171593738e-11
"UGT1A6",2.96586590909091,3.7136347826087,5.46393050849674e-09
"PDZD2",-2.95973409090909,8.80735,1.51440742934585e-07
"BMP2",-2.95712272727273,9.00765217391304,3.86547295386042e-05
"CAB39L",-2.95551590909091,7.7015652173913,9.45857982317409e-07
"ROBO4",-2.95508636363636,9.34870434782609,6.41094714238284e-07
"LAPTM4B",2.95020454545454,8.0373652173913,6.99234099294518e-05
"SFTA1P",-2.94904772727273,8.43132826086956,6.41101482041526e-09
"PTPN21",-2.94348636363636,7.91155869565217,2.42996390012616e-07
"FBXO32",2.94276590909091,5.64053043478261,1.04551451722151e-10
"ACKR1",-2.93566818181818,9.11368043478261,0.000330536861416285
"IGFBP3",2.93290454545454,7.25066304347826,0.000762551740517651
"S100A8",-2.93036818181819,12.5906608695652,9.99450864014607e-12
"SMAD9",-2.90592045454545,7.56577608695652,2.84360555706881e-08
"CHRDL1",-2.90195227272727,9.26633043478261,2.19341080385317e-06
"HLA-DQA1",2.90028409090909,7.2680152173913,0.116838688750267
"RGCC",-2.89209090909091,12.403547826087,2.80753596226563e-14
"IGLJ3",2.8902,8.34951086956522,0.00103185961198789
"C7",-2.88936136363636,10.2979869565217,6.14170919817183e-06
"TOP2A",2.88893409090909,4.19172173913043,1.21829896373462e-10
