"Gene","log2FC","AveExpr","PValue"
"PRAME",5.51373333333333,9.99964444444444,1.08071381351614e-09
"DMBT1",-5.2336,12.6631,1.7260860412959e-05
"GKN2",-5.2278,12.1578333333333,5.12183334534458e-08
"CLDN18",-5.18003333333334,13.4538555555556,3.05503257959968e-05
"ZFHX4",4.96455,9.78563333333333,9.42989771650502e-08
"COL4A3",-4.89793333333334,12.5184222222222,2.66815416833858e-06
"TCF21",-4.75376666666668,13.0948111111111,8.01641250503248e-07
"MST1L",-4.72345,11.7048333333333,1.69041484773681e-06
"PLA2G3",-4.71013333333333,11.3390222222222,1.4963071594516e-06
"CYP4B1",-4.6998,11.9236,1.1953666515971e-05
"CALML3",4.65055,9.50326666666667,0.00374027933690002
"SCGB3A1",-4.64668333333333,13.0062222222222,7.64791801331995e-05
"KRT6C",4.6447,9.73756666666667,0.00232373811224536
"SLC26A9",-4.64216666666667,12.1405444444444,3.13728948799275e-05
"FGG",-4.62266666666667,12.8852444444444,0.000211555652906458
"COX7B2",4.60296666666667,9.55662222222222,6.96443644241633e-06
"FOLR1",-4.5788,11.0887333333333,5.2527613935865e-08
"ITLN2",-4.55881666666667,12.7768444444444,9.31150594643446e-08
"SLC46A2",-4.51343333333334,11.5090555555556,9.25691237737163e-08
"CYP2B7P",-4.48726666666667,13.4302444444444,0.000206811559584295
"CSF3",-4.45805,11.4371,0.000108037137297009
"CA4",-4.43853333333333,12.9923555555556,1.18225693679716e-05
"PLA2G1B",-4.43496666666667,11.2653111111111,4.55645534005564e-08
"ROS1",-4.4066,11.4518333333333,4.92785278723071e-05
"FOXA2",-4.35438333333334,12.5025555555556,0.000384956301093637
"MKRN3",4.31803333333334,9.82191111111111,1.81576847446527e-05
"INMT",-4.3121,13.1369333333333,3.96177208463161e-05
"C4BPA",-4.30471666666667,13.1398777777778,4.26137479523685e-08
"SFTPC",-4.2878,14.1005,7.29463012977694e-06
"SFTA3",-4.27365,12.9060666666667,8.0364382056842e-06
"ZNF385B",-4.2705,12.7205,0.00154463116698051
"AQP4",-4.25638333333334,13.1244222222222,7.07467661894763e-08
"DLGAP5",4.2056,10.4636333333333,9.55191867231587e-06
"PLA2G4F",-4.1876,12.4524666666667,0.000601096124730822
"HP",-4.1845,11.2437,0.000227272876903664
"CYP1A2",-4.13938333333333,11.3022222222222,0.000176289150598488
"CTSE",-4.13745,11.5261333333333,0.000118976446218161
"TNNC1",-4.12146666666667,11.5608111111111,7.4728387342292e-06
"CENPF",4.11813333333333,10.4773777777778,2.01894828779241e-05
"CPM",-4.06886666666667,11.8329444444444,1.0166315410152e-05
"SFTPD",-4.05835,13.4144666666667,9.04164091584876e-08
"VIPR1",-4.04035,14.4063333333333,0.00425925448302219
"SCTR",-4.02290000000001,11.8995666666667,5.14040646028883e-05
"LY6D",3.98196666666667,10.1756888888889,0.00349619827333792
"KIFC1",3.95978333333333,10.5420111111111,0.000502942365528249
"KRT6B",3.95395,11.3414,0.000593948478593493
"NGB",3.93366666666667,9.27622222222222,0.000440042039089363
"PHF2P1",3.90208333333333,9.24124444444444,0.000485026294923906
"HOXC8",3.90081666666667,9.21672222222222,7.46689492389434e-07
"ACADL",-3.89673333333334,11.8783888888889,6.16081587245642e-07
"CES1",-3.89338333333333,11.9781222222222,9.24455621558744e-05
"MT1M",-3.88718333333333,11.6374222222222,2.77586925169143e-05
"KRT14",3.88426666666667,9.83568888888889,1.90551828163321e-05
"SLC6A4",-3.88308333333334,10.9639222222222,0.000847671454420667
"VEPH1",-3.8711,10.8833666666667,1.30298060960401e-05
"S100A7A",3.87026666666667,9.10898888888889,7.15530991176539e-05
"CDC20",3.86983333333333,10.5794111111111,6.10579273934647e-05
"PZP",-3.85858333333334,12.0058555555556,0.000363982001034242
"MYOZ1",-3.85465,11.6685333333333,8.06442622030357e-05
"MMP28",-3.8364,11.9488333333333,9.43443735345267e-05
"CLDN5",-3.8122,13.4754666666667,0.00469295189920533
"LMO3",-3.78241666666667,13.5335111111111,0.00187680143883117
"CAPN9",-3.77776666666666,11.8270444444444,2.39256246061348e-05
"MCEMP1",-3.77318333333333,11.3260222222222,0.000669892032364835
"TTK",3.75698333333333,10.2285777777778,4.60247054428871e-06
"CD300LG",-3.73901666666667,10.7895111111111,0.000392944025121245
"SFTA2",-3.7264,13.0925666666667,6.72713292334369e-05
"KRT16",3.70295,11.3031333333333,0.00805027478295069
"KRT81",3.70018333333333,10.8024777777778,0.000288284306141198
"DSG3",3.69838333333333,9.22521111111111,0.00907664502075877
"NAPSA",-3.69403333333334,13.1259555555556,0.000620742280007883
"RPL13AP17",-3.67373333333334,12.3919222222222,0.000349810279800504
"TNS4",3.67283333333333,10.1938111111111,0.00484776119968663
"ADH1B",-3.65088333333334,12.4395888888889,0.000358234075784273
"PRDM16",-3.64835,12.4180333333333,0.00481455594294974
"S100A7",3.64646666666667,9.86902222222222,0.000228139111284858
"FCN3",-3.63885,13.6113333333333,0.00682426261166565
"S100A12",3.63428333333333,11.1891444444444,0.00491185667552651
"PGC",-3.62756666666666,12.8672444444444,0.000114778175853237
"IL6",-3.60373333333333,12.6007888888889,0.000162112826438971
"SERPIND1",-3.59955,10.66,0.00438818851487216
"DLC1",-3.5956,12.5560666666667,3.2505357693907e-05
"SCEL",-3.59558333333334,11.3351222222222,3.63690939848064e-05
"TMPRSS2",-3.5938,12.9698666666667,0.00373360713457099
"CDC45",3.58315,11.7299666666667,0.000161140860994454
"KNDC1",-3.5828,11.2572666666667,8.69811547145409e-05
"FAM167A",-3.57495,11.4114666666667,0.000212742176385118
"OLR1",-3.5681,12.7640333333333,0.00147340358258055
"CHIAP2",-3.55501666666666,12.0709777777778,0.00181231203641207
"CSAG1",3.5478,9.44663333333333,0.000527549408716649
"MCM4",3.54504999999999,9.73336666666667,1.45259387366791e-07
"NFE2",-3.53425,12.4859333333333,2.61096379769257e-05
"HPN",-3.53415,10.3411,2.61171180450599e-05
"CNNM1",3.52185,9.71363333333333,0.00332895072252193
"CPA4",3.51588333333333,9.54711111111111,0.00169813060596647
"AGR3",-3.50723333333334,12.2998222222222,3.24307443269645e-05
"ZNF280A",3.5069,9.24746666666667,0.000836342051473359
"CDH12",3.50528333333333,10.0019777777778,0.00945320725461439
"CIB2",3.499,9.69556666666667,0.00968423034415541
"DUOXA1",-3.48535,13.025,0.00179428302936866
"PDE4C",-3.48508333333333,11.0669222222222,0.00324333364107832
"TM4SF4",-3.48391666666667,11.1936777777778,0.00808863409325558
"TPTE",3.48326666666667,8.98478888888889,0.0206813283307475
"SERPINA3",-3.46925,11.7385,0.000650987332118369
"CFAP221",-3.4669,10.9760333333333,2.61005213628595e-05
"KIAA1683",-3.46578333333334,11.4118222222222,2.58541445648093e-05
"TMPRSS11D",3.45821666666667,9.50985555555556,0.0224030677865512
"HDC",-3.45701666666667,12.5578111111111,0.000527482788203362
"SFTA1P",-3.4525,12.9345333333333,0.00103239169514075
