"Gene","log2FC","AveExpr","PValue"
"HEPH",-4.74045833333334,10.59715,4.34887689427821e-09
"HAVCR2",-4.73204166666667,11.06995,3.38584850658413e-08
"KRT6B",4.72108333333333,11.91185,1.33938388701058e-05
"LMO3",-4.71559166666667,12.90808,0.000910590647955153
"LRRC32",-4.71134166666667,11.71818,1.0098056814864e-07
"PLA2G1B",-4.70178333333333,10.86292,2.90238446839216e-09
"SIGLEC14",-4.69390833333333,11.13187,2.90632855741149e-07
"MCEMP1",-4.68815,10.70849,2.3279303543536e-05
"AQP4",-4.68111666666667,12.67077,2.96056614288363e-05
"SPARC",-4.67530833333334,12.21406,0.00062817306668684
"PCDH17",-4.67266666666667,11.2328,1.38056316325077e-05
"KNDC1",-4.67178333333334,10.58282,3.75950172649843e-07
"P2RY13",-4.66885,11.17046,2.58429351330203e-09
"DLEC1",-4.66495,11.79042,6.70024926386633e-08
"FAM216B",-4.65407500000001,11.35307,0.000341086822172434
"FPR3",-4.65165,10.72569,6.47707109426068e-09
"ME3",-4.64344166666667,12.01544,0.000374076085209721
"DIO3OS",-4.64063333333334,11.22178,5.18838350331769e-07
"FGA",-4.62359166666667,10.96598,1.01396160791083e-05
"SPRR3",4.613525,10.33071,0.000140665630430203
"LYVE1",-4.61208333333334,11.24945,3.23919155696935e-07
"PHF2P1",4.608625,9.784,1.0311258359563e-08
"S100A7A",4.606975,9.66169,4.18889947742016e-06
"SLCO2B1",-4.58971666666667,11.15383,6.94301100801281e-07
"GLIPR2",-4.58146666666667,13.09553,0.00103790880626025
"GIMAP1",-4.57482500000001,10.98777,1.92122591932903e-09
"CYYR1",-4.56174166666667,11.24182,8.06747075657371e-07
"INMT",-4.56017500000001,12.75023,5.97320082922559e-06
"MKRN3",4.55595833333333,10.20495,1.15998283270583e-06
"S100A7",4.54576666666666,10.47184,3.54615326480218e-05
"MS4A15",-4.52605833333334,11.19711,4.88215166362783e-08
"ADH1B",-4.52300000000001,11.84735,8.62425930712081e-05
"DNAI1",-4.51694166666667,11.33114,2.07152874425542e-05
"HCST",-4.50863333333333,11.33453,1.32813280128626e-07
"SFTPB",-4.5034,11.83274,0.00180920323347051
"EDNRB",-4.49949166666667,10.49292,4.03467858083045e-09
"ACSL5",-4.49756666666667,11.16749,1.55292035690077e-07
"ZFHX4",4.49396666666667,9.92837,2.35738294006943e-07
"LRRC74B",-4.49291666666667,10.91065,1.15631463403913e-05
"TNS4",4.48591666666667,10.7639,2.48075800019072e-05
"CD53",-4.48255,11.82733,6.91022863474676e-05
"ITK",-4.47595,11.14407,1.46740480287154e-07
"NKX2-1",-4.47300833333334,12.81578,0.000167530136929193
"CD1A",-4.47196666666667,10.58563,3.66918621694166e-05
"TNFSF13B",-4.46433333333334,11.35005,6.54813634333192e-07
"MS4A8",-4.46425,11.4132,0.00212573203034932
"CLEC5A",-4.46414166666667,10.46481,4.40144173318389e-09
"IL1RL1",-4.46389166666667,11.28456,3.40370925354863e-05
"HP",-4.45693333333334,10.85576,2.00740436148587e-05
"ADGRF5",-4.4556,12.56486,0.000210671935030427
"CYP2B7P",-4.45472500000001,13.14411,3.62766987541438e-05
"STATH",4.45305,9.99927,0.000887332876184757
"PTGDS",-4.44530833333334,10.86256,1.63492059156121e-08
"SIGLEC16",-4.44174166666667,10.69162,5.01983113943067e-07
"PLA2G3",-4.42989166666667,11.13711,1.12374225225715e-05
"SLC2A3",-4.42400833333333,12.80418,0.0027322243575258
"KCNJ8",-4.407125,11.5124,8.28546131762331e-07
"KCNT2",-4.40343333333334,10.79371,6.1507755370035e-08
"DPEP2",-4.401775,11.72059,7.53402842217533e-08
"SLC39A2",4.399925,9.71142,0.000156559038196917
"GRAP",-4.39691666666667,11.38635,7.93341595255275e-08
"CCL14",-4.39450833333334,11.57778,0.00043549030044817
"LILRA2",-4.38638333333334,10.51558,7.83443628435381e-07
"C6",-4.38569166666667,11.12359,0.000176714583775087
"PCDH12",-4.38496666666667,10.87158,4.58564552704652e-06
"MS4A14",-4.36528333333334,10.59037,2.43599061709364e-06
"SLC46A2",-4.36310833333334,11.26829,2.00947340043886e-07
"PLEK",-4.36250833333334,12.01518,4.0256706156063e-05
"KPRP",4.35995,9.64348,3.68398070450352e-05
"COX7B2",4.359125,9.76595,0.000474813770342554
"C1QC",-4.352325,11.80187,0.000804237658726888
"TCTEX1D1",-4.34975,10.91255,0.000112206605813868
"CSF3",-4.34839166666667,11.18376,0.000247451261911188
"OLR1",-4.334175,12.21973,0.00029468877658502
"SLC26A9",-4.33025833333334,11.95583,0.00180323900436142
"DLGAP5",4.32800833333333,10.79297,2.34416361956729e-06
"SBSN",4.31523333333333,10.37481,0.00120528631969527
"ICAM2",-4.31409166666667,11.76453,7.05124054779463e-05
"RPS6KA2",-4.3119,13.33484,0.00453865774776805
"CFAP221",-4.30921666666667,10.40798,5.18029842360431e-09
"MEG3",-4.30163333333333,11.65733,0.000131647877843761
"NNMT",-4.2874,11.50539,1.04910375736643e-06
"VEPH1",-4.28563333333334,10.45948,5.9070908877581e-07
"CAPN9",-4.281325,11.37377,1.72665986608007e-05
"CNFN",4.28118333333333,9.71779,0.000274075179760523
"TBXAS1",-4.27235833333334,10.59904,1.83608862608211e-07
"ALOX5AP",-4.26690833333334,12.35497,4.48774641346696e-05
"FOLR1",-4.26520000000001,10.90892,1.67164320903785e-07
"SPON1",-4.258,12.04245,0.00302036789215146
"GINS4",4.257275,9.91236,0.000170022382702395
"GYPC",-4.252125,10.7051,3.32799648655076e-09
"CA9",4.251925,10.36162,0.000129626319437218
"CRNN",4.25150833333333,9.54462,0.000453833700436991
"FGD5",-4.23313333333334,11.58038,2.24629879991227e-05
"KCNMB1",-4.220725,10.74906,1.04763311488381e-07
"CD163",-4.21398333333333,11.71894,9.80842821600486e-05
"ANKRD1",-4.21111666666667,12.38817,7.05397739253167e-07
"HLA-DQB2",-4.21035833333334,10.83434,1.61018538234871e-05
"TCHHL1",4.204725,9.46279,0.00145804099089288
"PRR5L",-4.19238333333333,12.17813,0.00119022149552643
"RPL39L",4.18429166666666,9.76445,0.0127684175245162
"GRHL3",4.17533333333333,11.24085,9.41021879673479e-06
"KRT14",4.17519166666666,10.21101,0.000463355641839837
"RPL36",4.1708,9.81012,0.00331648572867007
"KANK1",-4.16997500000001,11.99016,0.00358238798929768
"LILRA6",-4.164575,10.62927,3.83562346167556e-06
"COL17A1",4.16366666666666,10.67535,4.03130769563744e-05
"PTHLH",4.159075,10.08513,1.45218533469273e-06
"PLIN2",-4.15403333333334,12.15797,0.00260004523995699
"RENBP",-4.15365833333334,10.77347,2.86007378457159e-07
"CIB2",4.14886666666667,10.18878,0.00197253293593944
"RSPH4A",-4.14744166666667,12.01889,0.00084802895544846
"PDE5A",-4.14678333333334,13.36817,0.0087141719324006
"GAL",4.14626666666667,9.45739,0.00597172412794428
"SYT11",-4.14405,12.04818,0.000657619411409745
"NXF3",-4.143275,10.86474,1.23035635369841e-06
"GIMAP5",-4.140475,11.75776,0.000298293302942977
"OSCAR",-4.1393,11.87598,2.93132867354893e-07
"NCF4",-4.13655833333334,10.73651,1.11432328813933e-06
"PODXL",-4.12415,12.46924,0.000713457156643429
"SEPT4",-4.11820000000001,12.81152,0.00078411638153502
"PLCL1",-4.11809166666667,10.86993,6.14662903901796e-08
"TRPC6",-4.11734166666667,11.82528,0.000803633305869191
"FCER1A",-4.11326666666667,10.32491,5.18884492263564e-07
"SLC6A16",-4.11105833333334,11.70446,0.000137057760311158
"NR5A2",-4.10965000000001,10.93944,3.69133948747616e-05
"SPRR2B",4.09851666666667,9.85119,0.000359074809635866
"RHOJ",-4.09495,11.33032,9.92135161328978e-05
"CD48",-4.08706666666667,11.53014,3.72984374215201e-05
"SIGLEC10",-4.0863,10.70263,2.57268856535673e-06
"FLG",4.086025,9.52661,0.00155103333641535
"CNTNAP3",4.08580833333333,9.84829,0.0011610599546977
"RASGRP3",-4.08255833333333,11.79816,0.000100328835817269
"LXN",-4.08205833333334,11.99096,0.000975338700057433
"IL6",-4.08063333333333,12.16978,0.00037083249528565
"RRM2",4.079475,10.89074,0.000372395968609537
"DLX6",4.07805833333333,9.53739,8.28265973630925e-06
"SLC4A4",-4.07596666666666,11.28238,1.36739886506916e-06
"SLC43A3",-4.074975,11.62366,0.000867418798982296
"PRF1",-4.0749,10.29684,5.7170110672455e-07
"TNNC1",-4.07455833333334,11.30481,1.13211908318122e-05
"SLAMF8",-4.07445,10.75542,3.9842897652429e-06
"DNAH6",-4.0738,10.70348,2.99170874737804e-05
"CDC20",4.06910833333333,10.91711,1.22076171562545e-05
"ALOX5",-4.06869166666667,13.40969,7.98595097559774e-05
"GZMB",-4.06575,11.4189,0.00045620585508867
"PTPN7",-4.06055833333334,10.29281,1.83130028120659e-09
"SFTPD",-4.06020000000001,13.14317,0.000932641861581991
"WDR49",-4.05875833333334,10.55668,2.78676380052922e-06
"RPL6",4.05786666666666,10.10508,0.000344446903695538
"CDH23",-4.05605000000001,11.81678,1.10489755993943e-05
"IFFO1",-4.05382500000001,10.92657,1.22759148792671e-06
"CDH12",4.0458,10.45187,0.00187496323431093
"H2AFY2",4.04394166666666,10.40046,0.000802142691179594
"CCL23",-4.04301666666667,10.86661,7.56015557311621e-06
"A2M",-4.0377,13.06022,0.00241022081608777
"EVI2B",-4.03689166666667,10.30971,2.08304236373687e-08
"CPA3",-4.02775,10.83755,5.56474723699577e-06
"ZMAT1",-4.025975,11.18946,3.68708899380831e-06
"TTK",4.0142,10.58193,2.61944486696379e-06
"MCM4",4.01339166666666,10.15704,5.70108372598082e-08
"ZNF540",-4.011525,11.69289,0.000135476848767125
"NKD2",-4.00836666666667,13.28817,0.00633704687855677
"FAT2",4.00646666666666,9.54987,0.000409124960956483
"CLOCK",4.00329166666666,10.6026,0.000849360842617886
"NDNF",-3.99830000000001,12.25048,0.000560929867496301
"EFCC1",-3.99588333333333,11.23733,1.26772703116411e-06
"C7",-3.99560833333334,12.36644,0.00171854282950486
"FAM184A",-3.99126666666667,12.73991,0.00257746665769779
"CFD",-3.99015833333334,12.88152,0.0071221566919669
"C1orf228",-3.98883333333333,10.9901,4.59485807792376e-06
"DKK4",3.97786666666666,9.64078,0.000506946446898423
"SLIT2",-3.97284166666667,11.22768,2.31238658093613e-05
"DSG1",3.96930833333333,9.50549,6.91312112088694e-07
"ZNF135",-3.96545,11.68582,0.00189469292891244
"LINC01278",-3.96543333333334,11.60361,0.00108201379547508
"HLA-DRA",-3.96522500000001,11.77111,5.00649445740221e-06
"MATK",-3.96279166666667,11.72285,0.0003624667467412
"MLPH",-3.96050833333334,13.38468,0.0134900567284766
"TM4SF18",-3.95946666666667,10.44868,1.22283699162896e-06
"TNFSF14",-3.95444166666667,10.97564,1.66009529716195e-05
"ZNF671",-3.95188333333333,11.20048,8.19539375226052e-06
"DSCR8",3.95115833333333,9.66563,4.67398709673605e-06
"RPL13AP17",-3.950975,12.03611,0.000123902391423658
"CYP4V2",-3.950025,12.11209,0.00126267195407598
"KRT18",3.94826666666666,9.51289,0.019122217470043
"MYOZ1",-3.94684166666666,11.37468,0.000280765279913528
"RORC",-3.94668333333334,10.33826,5.747526576424e-08
"TTC25",-3.94551666666667,11.92571,0.000535825527644411
"PGC",-3.93753333333333,12.50142,0.000542033261092013
"PLVAP",-3.93241666666667,10.69375,2.50716212785745e-05
"MMP28",-3.93025833333334,11.65553,1.03357204931496e-05
"POLE2",3.93024166666667,9.98723,0.000156409208062139
"CHP2",3.92935,9.92609,3.95594592158778e-07
"CLEC10A",-3.92659166666667,10.34208,1.8938606609917e-07
"LYZ",-3.92655833333333,11.63416,0.000645229987607005
"C1orf87",-3.92639166666667,10.45721,3.47881931356823e-05
"CDH6",-3.92624166666667,10.64382,3.62606218411469e-06
"DDX49",3.925875,10.3127,0.00173561016701106
"CFAP46",-3.92464166666667,10.49546,0.0003900705101597
"CD300LG",-3.921625,10.4672,6.71322659492713e-05
"FGF12",3.91743333333333,9.82929,2.45495647344261e-05
"DLK1",3.91581666666666,9.49611,0.00285138441487011
"DPYSL4",3.91106666666666,10.99696,0.00261441538142452
"CPM",-3.90650833333334,11.62663,0.000140579483934507
"LILRB1",-3.90630833333334,11.90046,0.000322732539188117
"DOK2",-3.90296666666667,10.26678,8.0860425748563e-09
"RNA5S9",-3.89982500000001,12.60777,0.00680966483329107
"TMC4",-3.89850833333333,12.12098,0.002815988578229
"TACC1",-3.89669166666667,13.32184,0.014197911278072
"KRT78",3.89540833333333,9.83108,0.000386284474214858
"TRIM29",3.89185833333333,10.50401,3.95231549258099e-05
"LDHC",3.890625,10.0707,0.000921111957416909
"C8orf34",-3.89045833333333,10.59995,6.46123856482769e-06
"ADCY4",-3.89003333333334,12.42592,5.58114443075692e-05
"HOXC8",3.88265,9.46951,3.95271036736251e-08
"CYP4Z1",-3.88175,11.1726,5.6331834461469e-05
"PALMD",-3.87961666666667,12.14392,0.00300070657239514
"TRPV2",-3.87799166666667,10.62232,1.04187585543989e-06
"CFI",-3.8762,10.99022,1.14834319127309e-06
"CNNM1",3.87316666666666,10.08895,0.00344129813177591
"TLE3",3.87260833333333,9.91921,0.00103101927201904
"PLCB2",-3.86910833333333,11.29794,7.58403843025665e-06
"ODF3B",-3.86875,10.8876,5.72047673537603e-06
"KIFC1",3.86794166666666,10.76926,0.000358521342530083
"AGER",-3.86505833333333,12.38466,2.06588030375407e-06
"CYTH4",-3.861325,12.58562,0.00104277671841943
"HLA-DRB1",-3.85860833333334,12.17989,0.0023599458234277
"SALL3",3.85578333333333,9.46258,0.00298728990379769
"CENPF",3.85283333333333,10.6458,1.8406813457758e-05
"DACH1",-3.85169166666667,11.96539,0.000171655937739819
"JUP",3.85153333333333,11.01803,0.000706406978170015
"TMEM176B",-3.84114166666667,10.87551,3.06702633936442e-07
"NME1",3.84099166666667,9.97903,0.00128413283057441
"RHOV",3.840375,9.82395,0.000247832989885716
"LHFP",-3.83955833333334,12.28561,0.00271821497349536
"AGR3",-3.83432500000001,11.93517,6.38433116001018e-06
"LCAT",-3.82847500000001,12.54201,0.00490952814689516
"RNASE6",-3.82574166666667,11.43582,3.49012736027681e-05
"ARHGEF26",-3.82076666666667,11.91756,0.000665281104315315
"E2F7",3.8197,10.21083,0.000158948720292777
"IL18BP",-3.81840833333334,12.84417,0.00291525619276775
"PLA2G10",-3.81760000000001,12.53841,1.01706495647375e-05
"CES1",-3.81444166666667,11.75014,0.00128549790804469
"FAM167A",-3.81416666666667,11.07745,4.98491117555921e-06
"IRX2",-3.81400833333334,12.19073,0.00527772354430376
"NCCRP1",3.81235833333333,10.92346,6.08249254659104e-05
"STARD8",-3.81174166666667,11.18227,6.7084403411217e-05
"DNAI2",-3.81135,10.82836,0.000196364585421613
"FGL2",-3.81080833333334,10.98366,1.67620187061647e-05
"RPLP0",3.810475,10.89074,0.0012642864361618
"MT1M",-3.807425,11.41018,0.00308316918598945
"TG",3.80356666666666,10.05456,0.00121825514509071
"BNC1",3.80184166666667,9.64587,1.19326641964865e-06
"S100A12",3.80108333333333,11.49815,0.00471059240259768
"EZR",-3.80006666666667,13.67689,0.0289777464974964
"NR2E1",3.79765,9.53586,6.55199063553377e-05
"SPRR2F",3.79741666666666,9.8802,0.00452631848164071
"DNAAF1",-3.79682500000001,10.61482,7.5451241193643e-05
"TRIM9",3.79420833333333,10.12285,0.000162753302596713
"DLC1",-3.793325,12.23727,0.00164904853591546
"NTNG1",-3.79164166666667,10.83061,6.8482303378098e-06
"GZMH",-3.79012500000001,10.70185,2.0405047307353e-05
"LY96",-3.78925833333334,12.60128,0.00444087262159684
"C9orf135",-3.78725,10.81315,0.000710022500407177
"BARX2",3.78544166666666,9.71006,8.36050157640907e-05
"AQP1",-3.77926666666667,11.27286,2.17391224113625e-07
"RPS26",3.77873333333333,10.56681,0.00971410442465906
"HKDC1",-3.77608333333334,11.1731,7.17942469617429e-05
"GIMAP6",-3.77486666666667,11.04752,0.000139534932774637
"MAPK10",-3.77198333333334,12.31974,0.00344558414365656
"H2BFWT",3.7695,9.2964,0.0265509145413635
"CYP1A2",-3.76894166666667,11.17444,0.000989958411338253
"MAP1LC3A",-3.7656,12.41956,0.00211990084382916
"MSN",-3.76281666666667,12.79164,0.00797515499565827
"CDRT4",-3.75744166666667,12.88839,0.0114740397609724
"PDCL2",3.752875,9.55885,6.29414040338628e-05
"ARMC3",-3.75101666666667,10.39061,0.00633666348474089
"RTKN2",-3.74700833333334,12.24888,0.000533145001355909
"PHACTR3",-3.74503333333333,11.86212,0.00137912132748823
"GPR34",-3.7438,10.08528,5.24226040177557e-08
"FBXL21",3.74331666666667,9.51656,0.0036405347646268
"FOS",-3.74124166666667,13.57342,0.0291931921351002
"SERPINF1",-3.73930833333334,12.59356,0.0080381791019402
"CFAP100",-3.73645,10.36637,0.00752516882984608
"CENPM",3.735625,9.50575,5.17303835641485e-05
"PTPRB",-3.73522500000001,11.89711,0.00067904449699127
"WARS",-3.73348333333334,12.92029,0.00849557082332488
"KRT1",3.73313333333333,10.76342,0.00128245594516944
"CYR61",-3.73239166666667,12.99851,0.0135779176784123
"C6orf15",3.72760833333333,9.36496,0.00098908301530193
"DRC3",-3.727075,11.17282,0.000214002946320054
"CD33",-3.72211666666666,10.68562,6.8317631220242e-06
"C22orf15",-3.721575,10.39577,0.000392301017593161
"ZNF628",3.72056666666666,9.96851,0.000633266626555765
"CLEC3B",-3.71919166666667,11.46464,0.000185954090383712
"C6orf118",-3.71885000000001,10.60201,0.000203557062979473
"CXCL16",-3.716575,13.27892,0.0219211310172919
"CTSV",3.71445,10.03248,2.40551767861669e-06
"CD1E",-3.7138,10.26033,1.62707923251714e-06
"MSI1",3.71360833333333,10.33176,0.000239235043390202
"ADGRL4",-3.71254166666667,10.1134,1.71290148173101e-06
"DNAH1",-3.70945000000001,12.87612,9.3680437238712e-05
"MSLN",-3.70885,13.11736,5.51595372751148e-05
"GDPD5",-3.70820833333334,12.1046,0.00137267349796869
"LRRC8B",3.70744166666666,10.22126,0.00487595456568999
"LOC729603",-3.70737500000001,13.4232,0.0241461773079825
"MEFV",-3.70648333333333,10.35789,2.53067675301297e-06
"NR2F1",-3.70570833333334,11.43415,6.43251004586666e-05
"DAPK2",-3.70326666666667,12.49791,3.26763514578426e-05
"DSC3",3.70239166666666,10.63394,0.00183312550693901
"FAM107A",-3.69754166666667,12.7998,0.00210849926407653
"RGS5",-3.69601666666667,12.20766,5.41150477742264e-07
"SLC43A2",-3.69511666666667,11.41792,8.43190235279961e-05
"UNC93A",3.69398333333333,9.47761,0.00929731703662341
"TMEM163",-3.69234166666667,11.11458,2.09894041382676e-05
"HBEGF",-3.69224166666667,12.25762,0.00101545713128794
"ATP6V0D2",-3.69158333333334,10.7131,0.000432953850368541
"ACVRL1",-3.69129166666667,10.42345,4.42816096760411e-07
"LPXN",-3.6908,12.24003,0.000608017795614977
"SLC22A3",-3.69053333333334,11.45847,9.41810626921133e-06
"DDTL",3.68625,10.66295,0.0032377967130304
"PLA2G4F",-3.68155833333334,12.37571,0.00525925796969032
"SAMD3",-3.68099166666667,10.40962,1.63758229123821e-06
"RPL10L",3.67889166666667,9.50449,0.00503005049127353
"TMC1",3.67423333333333,9.25521,0.0316938297598193
"SHANK2",-3.67264166666667,12.47136,0.00102229631558457
"FAM171B",3.66989166666666,9.63794,2.69462334789909e-07
"HYDIN",-3.667875,10.3849,0.000246520465240387
"BTNL9",-3.66637500000001,12.0128,0.000100406696595907
"FLRT1",3.66386666666666,9.42193,0.0239568349117272
"NUSAP1",3.65871666666667,10.56307,0.000112184405272343
"SERPINA3",-3.65649166666667,11.43232,0.00142537116014134
"ITGA8",-3.65411666666667,10.34857,7.36335585661308e-08
"CLTB",3.65256666666666,9.67436,0.0193064691279017
"WBP2",-3.65185833333333,13.49199,0.0350521404491167
"INS",3.65095,9.34713,0.0148099506654163
"FAM150B",-3.64974166666667,10.98007,0.000558608191964852
"SAXO2",-3.649625,10.5107,0.00107094047318325
"FCGR1A",-3.64495833333334,11.3538,3.85984970008904e-05
"KCNAB1",-3.64268333333333,11.24116,0.000567266356320342
"PRKCDBP",-3.64203333333334,12.33512,0.00356561558899969
"PEA15",-3.64176666666667,13.38721,0.0287247907957018
"CDH13",-3.64118333333334,11.71646,0.00188987679392934
"DOCK8",-3.64060833333334,12.16854,0.00115550420176771
"ARHGAP15",-3.63850833333334,11.19773,2.91023741406283e-06
"YBX3",-3.63783333333333,13.65945,0.0419379057406405
"NPY",3.63728333333333,9.82033,0.00426596034495464
"LRRN4",-3.63495,10.61997,1.03954443169318e-06
"ACOX2",-3.63413333333334,12.47158,4.71470220673271e-09
"MUC4",-3.62915,11.99344,0.0011261213964598
"TPTE",3.628925,9.27527,0.0369379818173898
"CARD18",3.62791666666666,9.2441,9.80000848855577e-06
"TAGLN3",3.621525,11.26631,0.00189517358847407
"CERS3",3.61765,9.67871,9.18609589444628e-05
"SPERT",3.615775,9.34836,0.000842852060581319
"SLC39A8",-3.61416666666667,12.7626,0.00398321570694365
"HOXA13",3.61124166666666,9.28123,4.72182772643334e-05
"GAPVD1",-3.61056666666667,13.23854,0.0254012996654135
"GPR65",-3.61014166666667,10.28906,1.86004856972174e-06
"PROM1",-3.60993333333334,12.28436,0.0139426037143562
"SPOCD1",-3.60985,10.47001,2.84301383922684e-05
"CGREF1",3.60873333333333,9.41261,0.00540998649386628
"SORBS2",-3.60658333333334,12.51405,0.00735661877725813
"EPN3",3.60619166666666,10.51586,4.39521431451686e-05
"GAPT",-3.603425,10.15053,2.48055644181485e-05
"CENPH",3.60230833333333,10.22824,2.02232970641707e-05
"SLC38A3",3.60064999999999,9.51411,0.0181215432315912
"IMMP1L",3.59759166666666,10.28577,0.00630677739554244
"TRIM51",3.59670833333333,9.59485,0.000121630770865737
"CETP",-3.595325,10.84617,1.12174694132768e-06
"ZNF695",3.59136666666667,9.65363,0.0120017866369095
"MCAM",-3.59011666666667,12.18137,0.00177741534351646
"HIF3A",-3.5886,11.78871,0.0016307689305792
"KLC3",3.58670833333333,10.12025,6.23743940429091e-05
"VIM",-3.5851,12.53226,0.00279328275209562
"SGSM2",-3.58505833333334,12.98501,0.0203292054109424
"RSRC1",3.58476666666666,11.27964,0.000220912073413945
"SAPCD2",3.584725,9.72184,2.12428243122775e-05
"NFKBIA",-3.582775,13.21159,0.0313971660428855
"SERPIND1",-3.58265,10.42679,0.00181402488130708
"RNASE4",-3.57867500000001,11.91658,0.00346755137802609
"FAM20A",-3.57732500000001,11.45957,0.000188278332679547
"VEZF1",-3.577125,13.5126,0.0268939954010723
"KCNS3",-3.57641666666667,12.4219,0.00612715688592964
"DUOXA1",-3.57518333333334,12.75671,0.0026634733440695
"MBNL1",3.57471666666666,9.48617,0.019898549581804
"ZBBX",-3.57423333333334,10.42259,0.000427010301935352
"GPR6",3.57145833333333,9.41195,0.0227452316337641
"EDN2",3.5699,10.25881,0.00210021518099799
"UCP2",-3.56824166666667,11.49657,0.00255018331412277
"GAK",-3.56780833333334,13.31596,0.0329108278525179
"SERPINB10",3.565925,9.67892,4.60757650229681e-07
"RAC1",3.56423333333333,10.05536,0.0076445253424678
"NAA20",3.56195,9.50563,0.0218706139220106
