"Gene","log2FC","AveExpr","PValue"
"DMBT1",-3.3002,10.8241333333333,0.150219736102748
"NAPSA",-3.299,12.3127666666667,0.0237684469188449
"DNAH6",-3.2881,11.10615,0.0167939218063388
"CCDC78",-3.27906666666666,10.3521,0.000258483677892259
"S100A7A",3.25726666666667,10.0605333333333,0.00934480625714052
"SPRR2A",3.25593333333333,10.3015666666667,0.032479358237604
"LRRC71",-3.25183333333333,10.6448833333333,0.000339638984304775
"C11orf88",-3.2483,12.3212166666667,0.0158724904071603
"CTSE",-3.23983333333333,10.38775,0.0439961164262526
"CFAP61",-3.22163333333334,10.4384833333333,0.00247068086176064
"NKX2-1",-3.2193,12.95505,0.000615751051643779
"C9orf24",-3.2193,12.0480166666667,0.00160934342159081
"C1orf141",-3.2154,10.3012666666667,0.0039060423665376
"PLEKHS1",-3.21103333333333,12.4363833333333,0.00873385138235715
"UGT8",3.20116666666667,10.4611833333333,0.0100947788849058
"GKN2",-3.15736666666666,10.2513166666667,0.1369990148433
"CCDC114",-3.12473333333334,10.7618,0.00163383884167515
"BPIFB1",-3.11183333333334,13.0084166666667,0.0277990628231931
"BNC1",3.09673333333333,9.53146666666667,0.0438902799941823
"GSTA1",-3.06833333333333,11.5641666666667,0.0211086743385999
"SLC5A9",-3.05416666666667,10.91675,0.0827088751105647
"PLA2G1B",-3.04836666666667,9.83285,0.0282686364649351
"SLC46A2",-3.0475,10.02385,0.0465371786483397
"CFAP45",-3.04716666666667,11.1481166666667,0.00882589375513215
"C1orf194",-3.04643333333333,11.9166166666667,0.015684710699278
"RPL13AP17",-3.0326,11.4590666666667,0.0258016495893168
"PIGR",-3.01416666666666,11.8548166666667,0.102817071674365
"FOLR1",-3.00623333333333,9.53931666666667,0.0751575701912644
"CAPSL",-3.00113333333333,10.5135666666667,0.005977660804373
"SCNN1B",-2.9938,12.3380333333333,0.075168430129559
"AQP1",-2.98446666666667,11.3033666666667,0.000480008037161018
"AGTR1",-2.97456666666666,10.1533833333333,0.000187001178254414
"ANPEP",-2.95906666666666,12.1170333333333,0.00249127795509615
"SLC44A4",-2.95396666666666,11.9800833333333,0.0155308443332204
"CDHR4",-2.9478,11.4794333333333,0.0415945488430437
"PIP",-2.9408,11.1680333333333,0.0747718645727345
"CSF3",-2.93356666666666,9.93185,0.00988099948757089
"CATIP",-2.92126666666666,9.525,0.00114498340981903
"BPIFA1",-2.9181,10.9407166666667,0.0225299500762598
"SLC26A9",-2.90316666666667,10.49735,0.161538266508713
"TEKT1",-2.8907,11.7873166666667,0.0177890845341375
"ABCA3",-2.88146666666666,12.61,4.49665275189934e-05
"RSPH10B2",-2.87493333333333,11.8576666666667,0.0168075353254574
"FAM91A1",2.87203333333333,10.6310166666667,0.0248399196505892
"CYP4B1",-2.86883333333333,10.2248166666667,0.15797075754435
"GABRG2",2.8602,9.32176666666667,0.0504835083542334
"SPRR3",2.84973333333333,9.7963,0.102618040222205
"KIF4A",2.84856666666667,11.87625,0.00468912718796892
"ACOXL",-2.8461,9.72728333333333,0.00182221585479207
"NUDT11",2.84593333333333,11.2354333333333,0.0218518502150009
"C10orf107",-2.82843333333333,10.6264833333333,0.00458942478472892
"DNAH3",-2.82466666666666,11.4037333333333,0.0238377042139106
"SLC4A5",-2.8238,11.2397,0.00215117580025434
"PLA2G3",-2.81746666666667,9.60766666666667,0.107907324207766
"MS4A8",-2.8143,12.7291833333333,0.0537453853593131
"C1orf168",-2.81363333333333,10.62115,0.00368007579261843
"C6orf118",-2.8101,11.5109166666667,0.015792991372625
"SOX12",2.80986666666667,10.4293666666667,0.092595367862657
"CCDC39",-2.80906666666666,9.86273333333333,0.0173220436086077
"DNAH5",-2.8056,9.63283333333333,0.0036539024847928
"MST1L",-2.79783333333333,9.95478333333333,0.133514942912686
"TEKT2",-2.79006666666667,11.3587666666667,0.00253576304586476
"MMP28",-2.78723333333333,10.78485,0.0244647386555828
"CCDC33",-2.77193333333333,9.9017,0.00427183524192664
"WDR49",-2.75823333333333,10.8261166666667,0.0360998604872457
"KANK3",-2.74903333333333,10.84335,0.00625099760927643
"SFTA1P",-2.74533333333333,12.0055333333333,0.0448336552489221
"CARD18",2.74243333333334,9.57535,0.00124988722155587
"CT45A4",2.7239,10.2031833333333,0.106808669376106
"CCDC170",-2.723,9.73796666666667,0.00236884784012756
"TEKT3",-2.71976666666667,10.7254166666667,0.040726393067601
"ALDH3B1",-2.71953333333333,10.8467333333333,0.000124015189164221
"CLDN8",-2.71466666666667,10.4747333333333,0.045529477881415
"MS4A15",-2.70823333333334,10.9369833333333,0.0314738982241111
"CAMP",-2.7055,10.4784833333333,0.00272695497417657
"DLEC1",-2.70183333333333,11.96315,0.0562081979972806
"HOXC8",2.69966666666667,10.4674333333333,0.0187522391053068
"IL7R",-2.69503333333333,11.36725,0.0449200774755302
"ITLN2",-2.6928,11.0840333333333,0.0405565585586591
"WFDC6",-2.69133333333333,10.151,0.0770418838496053
"HNF1B",-2.69,9.9525,0.0117260332650192
"APOBEC4",-2.6874,9.9709,0.0155669940817187
"AGER",-2.68453333333334,12.4709333333333,0.00485815848941185
"DLX6",2.67536666666667,9.53975,0.00248819626439145
"C16orf71",-2.66753333333333,9.55443333333333,0.00102327871062982
"VSIG4",-2.66333333333333,10.8933333333333,0.00596099371496106
"CLDN18",-2.66013333333333,11.3305666666667,0.298230577118658
"CCL23",-2.65873333333333,11.2083666666667,0.00392110721275186
"TFAP2C",2.65846666666667,12.5689666666667,0.138240711712156
"MMP11",2.65706666666667,10.796,0.0292695120599733
"SCEL",-2.65493333333333,10.2655333333333,0.0234911539050735
"MUC21",-2.65056666666667,10.7025833333333,0.0405486454011245
"COX7B2",2.63833333333333,11.3061,0.140072739887518
"NTS",2.63326666666667,10.2491333333333,0.0397553765863858
"CLIC6",-2.632,12.3214,0.0931912809123887
"DNAH12",-2.62123333333333,11.2201833333333,0.0270370184613541
"KRT15",2.61413333333333,12.9628666666667,0.191052258111849
"ABCA13",-2.61123333333333,10.7813833333333,0.0256472496942032
"TUBA4B",-2.6094,9.83746666666667,0.142420409879684
"C5orf49",-2.59696666666667,10.0420833333333,0.0035864369169343
"KRT86",2.59636666666667,9.80481666666667,0.0722777708772769
"RAMP3",-2.59403333333334,10.1062166666667,0.0204220663156802
"AKR1B10",2.59366666666667,10.7699666666667,0.143846818242956
"CFAP161",-2.58906666666667,10.6429,0.0148041594082544
"EFCAB6",-2.58286666666667,10.4356333333333,0.00895804216508912
"LY6D",2.58013333333333,11.5402666666667,0.239050972289088
"SPRR2D",2.57723333333334,10.17005,0.0110080067428572
"ROS1",-2.57323333333333,9.80071666666667,0.118761456749202
"APCDD1L",2.5632,10.1838666666667,0.156093040202947
"GCH1",2.53993333333333,9.89523333333333,0.152684794710413
"ATOH8",-2.53806666666667,11.1210666666667,0.0404159671318337
"CFAP77",-2.5371,10.8836833333333,0.00239718386516223
"NLRC4",-2.5226,10.8604666666667,0.0258121785137066
"CHGB",2.5207,9.74285,0.125289160694439
"GPBAR1",-2.51873333333333,11.6841,0.00201633021560708
"SPAG1",-2.5159,10.94265,0.0783955870999234
"DPCR1",-2.50596666666667,11.4666833333333,0.18358095016472
"CCDC190",-2.50553333333333,12.2814333333333,0.123759205140687
"C4orf22",-2.50376666666666,9.93341666666667,0.00561356480829919
"AGBL2",-2.50086666666667,11.1079,0.00933663458444504
"DNAH7",-2.4956,11.3797,0.02445978254088
"C2orf40",-2.48966666666666,12.7958666666667,0.005220801866913
"ANKRD1",-2.4811,11.8692166666667,0.0840070888799985
"HP",-2.4781,9.69308333333333,0.152319140683471
"FGG",-2.47683333333334,11.0418833333333,0.299412920336991
"PLA2G2A",-2.46373333333333,11.5208666666667,0.121778827914365
"IL1RL1",-2.46293333333333,11.0792666666667,0.0485793261796915
"LRRN4",-2.46226666666666,9.92316666666667,0.00659163669244344
"CD1C",-2.4557,10.6391166666667,0.0068097507018997
"GOLT1A",-2.45543333333333,10.91695,0.0200093604797424
"MUC15",-2.4448,9.69393333333333,0.00692434383322891
"WDR72",2.44383333333333,12.6383833333333,0.118142325359532
"DNAAF1",-2.44223333333333,10.3648166666667,0.180903287254191
"HTR3C",-2.4419,9.23245,0.172868060153464
"SLC11A1",-2.44026666666667,11.6275333333333,0.161449494107255
"DSP",2.43693333333333,10.5906333333333,0.170535314746693
"MEX3B",2.4355,11.11755,0.0205687771825377
"MEIOB",2.4337,9.35991666666667,0.117823709472778
"ATP13A4",-2.42116666666667,11.63085,0.0398075763465081
"SPRR2E",2.42063333333334,10.5570166666667,0.195041029785028
"EFCC1",-2.41376666666666,10.8433166666667,0.0465651871304025
"DYDC2",-2.41296666666667,11.1321833333333,0.108116000379224
"RP1",-2.4119,9.47238333333333,0.0903126046271007
"SCN2A",2.40303333333333,9.40798333333333,0.00458164381584275
"BARX2",2.40023333333334,9.26675,0.0267137608426753
"PZP",-2.39666666666667,10.6318,0.273917551760909
"HIST1H2BH",2.39246666666667,9.98553333333333,0.000952676550940284
"CLEC10A",-2.39246666666666,10.7632666666667,0.0526147438264667
"ADH1C",-2.38626666666667,10.4305333333333,0.0234492477886153
"PPP1R32",-2.3823,10.3737166666667,0.00829882625135798
"SEPT3",2.377,11.4603333333333,0.0108890378854617
"LRRK2",-2.3752,10.7635666666667,0.023768671151291
"NDNF",-2.37316666666667,12.51915,0.00292265686723079
"CRISP2",-2.3725,9.59318333333333,0.160004630674609
"SCGB3A1",-2.37006666666667,11.0934666666667,0.316752564212831
"PRAM1",-2.3681,11.6192833333333,0.194143153439951
"CCDC13",-2.36716666666667,9.69975,0.0135272157437072
"PLA2G10",-2.3654,12.1526333333333,0.00694589045846196
"LMOD1",-2.35393333333334,11.5808666666667,0.0274171124481157
"SIGLEC16",-2.34996666666667,10.2563166666667,0.050601570113303
"BTNL9",-2.3461,12.42815,0.0042814087909259
"ADGRE5",-2.3428,12.4029,0.0221495987191697
"MFSD2A",-2.34143333333333,10.3267833333333,0.0344194089520485
"RGS22",-2.3404,9.94196666666667,0.171579835642212
"FDCSP",-2.33743333333334,11.27215,0.0893293509140667
"PGC",-2.33596666666667,11.61685,0.177343772684349
"CCDC17",-2.33303333333333,12.9438833333333,0.0208987909800714
"DLC1",-2.3328,11.3254,0.028830237746261
"ACVRL1",-2.33093333333333,11.1119333333333,0.0221430492978237
"CAPN13",-2.32963333333334,12.7458833333333,0.0462948887501288
"SAPCD2",2.3276,10.2148,0.00747260544860455
"C8orf34",-2.32126666666667,10.6560666666667,0.00266167438619161
"MT1M",-2.32096666666667,10.20645,0.221433789994377
"DSCR8",2.31923333333333,10.0426833333333,0.0927143580922725
"SLC27A1",-2.31473333333333,12.4531666666667,0.196396503328996
"IL6",-2.31326666666667,11.3549333333333,0.16105756022498
"ASPA",-2.3093,10.2924833333333,0.00359492723178839
"GABRD",2.30733333333333,10.1724333333333,0.0121708550180487
"PLAC8",-2.30643333333333,11.6685833333333,0.0300627163280108
"RSPH1",-2.29793333333333,12.7709,0.158885695144028
"DSG2",2.29643333333334,9.66638333333333,0.0356209205598854
"CAPNS2",2.29586666666667,10.7710666666667,0.160055843867301
"TBX1",2.2895,9.62245,0.0349708337416939
"UMODL1-AS1",-2.28626666666667,9.9853,0.059750286275071
"CDC25C",2.28366666666667,9.7959,0.0287854883917275
"MARCO",-2.2836,11.8747,0.152852749500044
"MKRN3",2.28333333333333,11.5589333333333,0.107070429713494
"TMPRSS11D",2.27666666666667,10.677,0.294636221399063
"SAGE1",2.272,9.69626666666667,0.175883176511674
"GRAMD2",-2.2712,11.5007,0.0434166373042459
"MS4A2",-2.2696,9.90943333333333,0.0504455971993047
"MYOZ1",-2.26546666666667,10.2315,0.244061841077719
"KRT6A",2.26116666666667,13.4544833333333,0.0164616951015882
"RBFOX1",2.25626666666667,9.122,0.238865781494069
"SCGB2A1",-2.25546666666667,10.5186,0.28798921887546
"CHIT1",-2.25323333333333,9.25735,0.116486391508191
"LRP2BP",-2.25313333333333,9.94653333333333,0.0278826932544421
"HYDIN",-2.2531,10.4685166666667,0.173364087209666
"KRT81",2.24706666666667,12.1457333333333,0.16230546604319
"UGT2A2",2.24593333333334,9.1794,0.123507213724096
"SAA2",-2.2456,11.0968,0.224111459812838
"DAPK2",-2.24143333333334,12.27795,0.0152697788065825
"ARHGEF15",-2.2409,10.17775,0.00488362611119376
"MYBPC1",2.24056666666667,9.73201666666667,0.217619726939256
"DLX6-AS1",2.23696666666667,9.76698333333333,0.212869402149877
"NFE2",-2.23626666666667,11.2479,0.0769000536162244
"CHIAP2",-2.23543333333334,10.8186833333333,0.0993909397589124
"B4GALNT4",2.2349,9.59471666666667,0.0655173384308389
"CDT1",2.23466666666667,11.405,0.151723343937955
"NKAIN2",2.2344,9.18506666666667,0.154910246506099
"CENPH",2.23276666666667,10.88115,0.0142408726141059
"FAM183A",-2.23253333333333,10.0494333333333,0.177139563670148
"HOXA1",2.2325,8.91181666666667,0.224641566247627
"BRDT",2.2305,9.73561666666667,0.162912741684124
"CAPS",-2.22916666666667,11.2983166666667,0.0767294953970636
"SLC6A4",-2.22603333333334,9.48821666666667,0.229311923990534
"EXO1",2.2203,10.0281166666667,0.00624802018300145
"TCTEX1D1",-2.2175,10.73015,0.286000530517643
"CCDC65",-2.21396666666667,10.1582166666667,0.0100396144706405
"TTC29",-2.2131,12.0859833333333,0.158878047873589
"SPRR1A",2.21176666666667,10.4075833333333,0.268999189398521
"ARRB1",-2.20816666666667,12.1154166666667,0.00501807852592095
"LRRC36",-2.2063,9.39325,0.000757109710693573
"CNTNAP3",2.2041,9.21205,0.0225128321002552
"UCN2",2.20303333333334,10.52965,0.0681950846448949
"TNNC1",-2.20123333333333,9.91378333333333,0.114197140467857
"KIF23",2.19686666666667,10.7663666666667,0.0262542432770449
"CCDC60",-2.19523333333333,9.40871666666667,0.0100614325293097
"CLEC12A",-2.19496666666667,12.15975,0.00101363313040063
"DIO1",-2.19266666666667,9.18073333333333,0.0093024430219574
"KIAA1211L",-2.19093333333333,12.4258333333333,0.227026172254537
"GLI3",2.19053333333334,11.4386666666667,0.0747433649372154
"SLC15A3",-2.19006666666667,11.8201333333333,0.0613178025296657
"ACP5",-2.18743333333333,11.0872166666667,0.118880118769331
"PIH1D3",-2.18623333333333,11.30525,0.130557183231891
"ERCC6L",2.18606666666667,9.7597,0.0426833196355652
"CCL18",-2.18556666666666,10.7967833333333,0.117013611266251
"CCDC153",-2.18373333333333,9.98513333333333,0.00713539635364396
"HSD17B6",-2.18153333333334,12.1374,0.0710216970335839
"ABCA6",-2.18123333333333,11.0259166666667,0.0561334391795178
"NWD1",-2.17653333333333,12.396,0.162535937607063
"CPM",-2.17266666666667,10.2067,0.22251699662364
"CD1E",-2.17226666666667,10.4271333333333,0.00130722971445427
"PTCRA",-2.16886666666666,9.37986666666667,0.129663836553542
"FGF12",2.16753333333333,9.85863333333333,0.0644353767921911
"KNDC1",-2.16663333333334,9.95205,0.150656918913588
"ANGPTL1",-2.15603333333333,9.74421666666667,0.000349504938757539
"FAM167A",-2.15443333333333,10.1053833333333,0.0721915014509762
"CCDC81",-2.15206666666666,10.5683333333333,0.00482930427931966
"NUF2",2.15113333333333,10.9289666666667,0.0240757966106188
"RORC",-2.1474,9.9531,0.109798542594243
"MAGEA5",2.14643333333334,8.96061666666667,0.196201628272419
"HOXC9",2.1456,9.3421,0.0318929413025278
"MYEOV",2.14286666666667,9.6836,0.173765377214577
"C22orf34",-2.14243333333333,10.4873166666667,0.0153336655103986
"TSPAN32",-2.14206666666667,12.3064666666667,0.108121300030056
"SLCO1B3",2.14153333333334,10.0757,0.234762999605565
"NKX3-2",2.14033333333334,10.2206333333333,0.15944247538391
"MCM4",2.13903333333333,11.0272166666667,0.0158511637006579
"LRRC46",-2.137,10.4409666666667,0.107726707361776
"ZNF295-AS1",-2.13626666666667,9.37123333333333,0.00610554622610188
"CD300C",-2.1361,11.4645166666667,0.0180857985367509
"CES1",-2.13093333333333,10.448,0.276895297645583
"ALAS2",-2.12976666666666,9.17828333333333,0.197754959165402
"DSG3",2.12783333333334,10.6268833333333,0.378097383434544
"MAK",-2.12766666666667,10.4314333333333,0.0523150939027665
"KCNJ16",-2.1253,9.78108333333333,0.105971295015803
"CFAP43",-2.1242,12.1854333333333,0.0314756267337804
"CYP2B7P",-2.12303333333333,11.50025,0.382469989802417
"C9orf152",-2.1222,12.5,0.0889049204747718
"CAPN3",-2.1198,12.041,0.0154350841266555
"SLC5A8",-2.11906666666667,11.3324333333333,0.238048886265402
"UPK3B",-2.11706666666667,9.1729,0.0106361436657872
"RRM2",2.11656666666667,11.52375,0.179257571519552
"CUZD1",2.11333333333334,11.4282333333333,0.0735555653047877
"SPRR2C",2.11226666666666,9.97656666666667,0.35666955422232
"TRIM29",2.11136666666667,10.06965,0.0476429758495963
"PLA2G15",-2.11036666666667,11.20615,0.108741535173327
"CD22",-2.10813333333333,10.7542666666667,0.0555203134287687
"SYT5",2.1041,8.95041666666667,0.304047886371042
"MMP12",2.09883333333334,11.26935,0.174754545397064
"OSCAR",-2.09863333333333,12.84035,0.0042244317796307
"PLA2G4F",-2.09746666666666,10.7094666666667,0.365571944134915
"CDC20",2.09346666666667,12.1125666666667,0.0287008193507033
"MARCH10",-2.09256666666667,9.50208333333333,0.036061209810482
"C1orf189",-2.09256666666666,10.13655,0.00276239222038388
"CFAP52",-2.09023333333334,9.74615,0.146987695194382
"EFHB",-2.0893,11.3580166666667,0.0608879249457941
"GRHL3",2.08846666666667,11.5405333333333,0.108760189016933
"COL11A1",2.08836666666667,10.23225,0.146578455491511
"IL33",-2.08533333333333,11.4067,0.133209963668572
"VCY",2.08263333333333,9.34991666666667,0.0809539959349058
"SLC51B",-2.0814,9.74673333333333,0.00860100964338969
"CHI3L2",-2.08133333333334,10.2462,0.0897157731751477
"HOXA13",2.07253333333333,9.5687,0.131368849331729
"FABP6",-2.07136666666667,10.54235,0.302752241504217
"DCSTAMP",-2.07033333333333,11.1391666666667,0.311959612828628
"GNAL",2.06806666666667,9.67123333333333,0.212701070058061
"CD74",-2.06606666666667,11.913,0.122105991326502
"IGSF11",2.066,9.95556666666667,0.237125058658363
"EPHB4",2.06583333333333,10.3543833333333,0.0776351726316359
"RBPMS",-2.06269999999999,10.5567833333333,0.109057456562675
"FAM189A2",-2.062,13.0507,0.0289422547619104
"PIFO",-2.06156666666667,10.2950833333333,0.0236519361903254
"HLA-DQB2",-2.05893333333333,12.1524666666667,0.0704400120731081
"CSAG3",2.05876666666667,9.57941666666667,0.164472587441702
"SGOL1",2.05776666666667,10.4964166666667,0.0440941705465304
"TMEM125",-2.05546666666667,12.1599,0.142201597998412
"SELP",-2.04976666666667,12.54865,0.142209088986791
"TDRD5",2.04876666666667,10.6002833333333,0.0479133281025607
"TLX1",2.0486,9.968,0.0747325415265421
"CT45A5",2.04796666666666,8.97688333333333,0.146113473392332
"TFF1",2.0474,10.7424333333333,0.131928305345338
"ZNF385B",-2.0406,10.8938,0.365999006838714
"ADAMTS18",2.0384,9.32736666666667,0.118313433403422
"MYRF",-2.0369,12.16115,0.0889080864711009
"ALOX15",-2.0368,11.3850666666667,0.0544429508585742
"CFAP221",-2.0343,9.68191666666667,0.209128015585169
"CLIC5",-2.03396666666666,11.1415833333333,0.250634470631335
"C10orf67",-2.02846666666667,9.50723333333333,0.0190762567464026
"PEBP4",-2.0283,10.71165,0.211196679694705
"SLC34A2",-2.02313333333333,9.57863333333333,0.137377046629207
"FOXA2",-2.0229,10.6110833333333,0.353250137867802
"RRAD",-2.0228,10.0028333333333,0.0920310760454675
"TROAP",2.02203333333333,11.5073166666667,0.00319533729619495
"MAGEA9B",2.02183333333333,9.42418333333333,0.179003838930206
"SLC46A3",-2.02183333333333,11.9188833333333,0.110803808650594
"CDCA4",2.0198,10.3555333333333,0.00149478720412137
"SOD3",-2.01876666666667,11.4002833333333,0.0118161844936442
"ENKUR",-2.0179,10.62095,0.185709003088165
"SCTR",-2.01673333333333,10.226,0.235588825564212
"GSTA2",-2.0167,9.86198333333333,0.102161196047187
"SPATA4",-2.01603333333333,9.99075,0.232454529445311
"COL6A5",-2.01573333333334,10.2126666666667,0.0831863282877439
"ADAMTS20",2.01523333333333,9.03691666666667,0.0216912894096764
"CLDN3",-2.01306666666667,10.8928666666667,0.204494963945924
"C9orf116",-2.0121,12.3663166666667,0.000857635195186801
"SPATS1",-2.01096666666666,9.58908333333333,0.197403860034765
"PRDM16",-2.00893333333333,10.9902666666667,0.312569517043099
"CFAP53",-2.0088,11.5254666666667,0.0581247414515721
"FCRL1",-2.00816666666667,9.39098333333333,0.195336555702944
"STON1",-2.00776666666667,9.42238333333333,0.0111514454159533
"FAM65C",-2.00553333333333,11.2693333333333,0.0156989708533271
"KCNJ15",-2.00296666666666,9.77931666666667,0.0128859121309554
"FAM181A",-2.00053333333334,10.1099,0.271467944605476
"PKD2L1",-1.9991,10.9822833333333,0.0760315221145278
"C10orf95",-1.99553333333333,9.44686666666667,0.0039189912794039
"SCGB3A2",-1.99526666666666,12.7706,0.15219994406457
"PDE4C",-1.99513333333333,9.7411,0.180341938984228
"AUNIP",1.99226666666667,9.83773333333333,0.0731811009867857
"AQP9",-1.98993333333333,12.1775333333333,0.00218497934457742
"DNAH9",-1.9894,9.69343333333333,0.200001065645615
"GOLGA8A",1.98796666666667,11.0440833333333,0.133668238661888
"DSC3",1.98376666666667,11.3547833333333,0.0641336714941106
"KRT16",1.98256666666667,12.7804833333333,0.0443612841554597
"INMT",-1.98136666666667,11.2528833333333,0.370364779416809
"CCDC187",-1.9801,9.67648333333333,0.192875075990613
"CTAG2",1.9779,9.15971666666667,0.191856531644552
"IGFBP3",1.97576666666667,12.3119833333333,0.00812581010480908
"MAGEB1",1.97413333333334,8.92543333333333,0.113659235062362
"ZFHX4",1.9724,12.1091333333333,0.244228035019152
"FGR",-1.97213333333333,12.8119666666667,0.0261390348454631
"STOML3",-1.9712,11.6427,0.333081231861549
"CEACAM8",-1.97066666666667,9.07973333333333,0.123459868203706
"SLC7A11",1.96866666666667,9.7162,0.213088933569436
"LINC01096",1.96723333333334,9.20058333333333,0.118772105868622
"PTHLH",1.96543333333333,9.61418333333333,0.00837566797462677
"KRT80",1.96416666666667,12.0158166666667,0.0235862660438787
"ZMYND15",-1.9625,12.0243166666667,0.0196576490854135
"KIAA1549L",1.96013333333334,11.2160333333333,0.295207470513072
"LMO3",-1.9581,11.99095,0.351762640865256
"CFAP206",-1.95576666666667,11.52215,0.00979523429150776
"AP3B2",1.9545,10.5484833333333,0.0125681887005736
"LGI4",-1.9545,9.33608333333333,0.00104629465004049
"DLX4",1.95163333333333,9.64041666666667,0.024185421104911
"COLCA1",-1.9515,11.0190166666667,0.107552107941161
"FAM133A",1.9478,11.8113333333333,0.26784045024569
"MS4A6E",-1.94743333333334,10.6868166666667,0.409339736385009
"TSGA10",-1.94346666666667,12.0114,0.0788009869350887
"PLLP",-1.9404,10.3609333333333,0.126792380425134
"GPC2",1.93886666666667,11.4981666666667,0.0409448862224789
"EPHB1",1.93543333333333,10.88585,0.389457806613006
"AFF3",-1.9337,12.04035,0.176739328955664
"FRMD6",1.93316666666667,11.9223833333333,0.00202807961373831
"LGALS8",1.92823333333334,11.91035,0.223433555121095
"NMU",1.92386666666667,11.0644333333333,0.116631050354321
"GJB6",1.92366666666667,10.3629666666667,0.166771536976454
"WNK2",1.92303333333333,11.1108833333333,0.200276282898489
"SYCE1",1.92216666666666,9.26851666666667,0.147790840508786
"CD33",-1.9205,11.8113166666667,0.0130285450924965
"CST1",1.92013333333333,8.87146666666667,0.284070812784671
"DLGAP5",1.91656666666667,12.3090833333333,0.094979503775504
"LHX2",1.91636666666667,9.75665,0.236719502204839
"CYP4F11",-1.91533333333333,11.6215,0.150622918999633
"ELF5",-1.91523333333333,11.9522166666667,0.0718987918112731
"APOBR",-1.91386666666667,11.2762,0.0227391538848378
"HPGDS",-1.91236666666667,10.9536166666667,0.112854114884439
"KCNE1",-1.9085,9.56875,0.175634717566648
"SPRR2F",1.9073,9.15278333333333,0.0192804805743602
"MAATS1",-1.90666666666666,11.7603666666667,0.00213065066076007
"RTN1",-1.90386666666667,11.7258333333333,0.333255611010302
"TTLL6",-1.90193333333333,12.1013333333333,0.204003496192405
"RAET1G",1.9019,9.31131666666667,0.224810367496603
"TMEM140",-1.9012,11.6972,0.0899013981920186
"ALOX12",1.89713333333334,9.2986,0.110297572960826
"RHOBTB2",-1.89603333333333,9.49501666666667,0.176031333053783
"SERPINI2",-1.89516666666666,11.1549833333333,0.0904626243856141
"ACE",-1.89076666666667,11.2427833333333,0.0209671452213336
"COL6A6",-1.8902,12.2358,0.26052145497382
"DNASE2B",-1.88926666666667,9.38206666666667,0.17827374211555
"ARHGEF4",1.8885,12.48935,0.00669144944548054
"PLAG1",1.88729999999999,12.01865,0.0151458640576006
"GCNT2",-1.88576666666666,10.2739833333333,0.0348598166958166
"GATA4",1.88546666666667,9.78546666666667,0.26672089576885
"USP6",-1.88480000000001,9.79803333333333,0.15644435075831
