"Gene","log2FC","AveExpr","PValue"
"SCN7A",-2.71437,8.16569142857143,1.11710052491939e-15
"ABCA8",-2.70451916666667,7.52286714285714,5.28538610139043e-20
"GPM6A",-2.65639583333333,7.49693285714286,5.67055632084155e-24
"MAMDC2",-2.6447,8.25401285714286,5.4024557040966e-19
"CD36",-2.64127083333333,8.45936571428572,2.71433769700612e-15
"ANOS1",-2.63006916666666,9.35117,1.35849437945297e-18
"PTPRB",-2.5746825,9.16901285714286,3.6855925938762e-24
"FHL5",-2.56928416666667,7.32294428571429,4.57808392798012e-24
"LYVE1",-2.53181,8.58748142857143,3.80008541111798e-15
"TGFBR3",-2.5261025,8.57095285714286,1.31581929737014e-26
"FMO2",-2.5054675,9.46512428571429,5.42153294215376e-20
"IGSF10",-2.495025,7.44487142857143,1.61645279892166e-21
"CNTN6",-2.47802416666667,6.97462285714286,3.24918578573142e-26
"IL1RL1",-2.47569083333333,7.60398285714286,1.38187008007389e-17
"PGC",-2.47472999999999,9.64485857142857,7.00416475468525e-08
"MMP1",2.473165,7.43618714285714,1.4960563946245e-09
"SDPR",-2.46912416666666,8.38625857142857,8.86429127861679e-27
"SPINK1",2.45771083333333,6.62099285714286,3.25816217376203e-07
"VEPH1",-2.4530175,8.10758571428571,1.08295140113426e-12
"HSD17B6",-2.4436575,7.97280428571429,1.7247512876829e-14
"ADAMDEC1",2.43922,6.89496,3.79672562817055e-12
"SEMA6A",-2.42982083333333,7.98613428571429,1.48372219694803e-19
"HBB",-2.42176083333333,10.14414,3.27086507575236e-13
"NOSTRIN",-2.39710333333334,8.49663,3.37854033730377e-18
"LINC00312",-2.37994,7.15379428571429,1.95233102857104e-22
"GPC3",-2.37780166666667,8.67058285714286,6.86678665407171e-15
"ANKRD29",-2.36706666666667,8.87496714285714,5.18614732133558e-15
"PDK4",-2.36704,9.85464571428571,1.49172311526983e-14
"ACKR4",-2.35865166666667,8.29700571428571,3.32805075761588e-23
"MT1M",-2.351995,9.23074285714286,1.04123390637604e-15
"AGBL1",-2.33810083333333,7.44243571428571,7.70670742194223e-15
"MME",-2.32758916666667,8.53129571428571,7.01102311966382e-14
"AADAC",-2.31365083333333,5.92995714285714,2.18648997856328e-17
"CAB39L",-2.29334083333334,7.64664285714286,5.66270214268065e-23
"KL",-2.27524,7.50784285714286,6.00959081007258e-27
"FAM189A2",-2.2548,8.16141285714286,2.96068403054918e-18
"HPGD",-2.243775,9.75439285714286,6.87992918130251e-10
"CALCRL",-2.2428425,9.64397571428571,1.45659650160739e-14
"CAV1",-2.23943,10.6220757142857,1.39433385822196e-16
"ANLN",2.20576166666667,7.34333857142857,4.86367905429452e-13
"CACNA2D2",-2.20405333333333,8.97999428571429,4.93124748305504e-12
"STXBP6",-2.20146333333333,7.22909428571429,1.73957153554277e-27
"COL1A1",2.1932275,10.2328328571429,1.18216713256421e-17
"CRYAB",-2.19315166666667,7.90394714285714,1.36201430643036e-19
"GNG11",-2.18988666666667,9.12568285714286,4.52258425651756e-19
"SLC19A3",-2.18679833333334,7.30927428571429,8.78986863276984e-25
"LIFR",-2.16303333333334,9.99552428571429,4.3593850400547e-18
"PKHD1L1",-2.16264333333333,6.21266714285714,1.13807328149289e-19
"GRIA1",-2.16129333333333,7.16398857142857,1.64501370786848e-26
"SULT1C4",-2.16096333333333,6.79154714285714,3.37075120595346e-21
"ARHGEF26",-2.14927916666667,8.47063714285714,6.7992070074182e-21
"LOC642131",2.13902333333333,8.77738571428571,3.03237236057916e-15
"IL33",-2.1380675,7.41998714285714,1.10324637777262e-14
"CDHR3",-2.13564166666667,7.63643,1.3616030035123e-09
"PREX2",-2.12116333333333,8.71976,6.71711131507473e-19
"TOP2A",2.11603416666667,7.79759571428571,1.19282656951182e-14
"FAM216B",-2.11502916666667,6.80017857142857,3.00831295321428e-08
"SCGB3A2",-2.1096475,9.59634714285714,9.21551647917234e-06
"ADGRL3",-2.10674249999999,6.75351714285714,1.3885478861292e-22
"TRHDE",-2.10575,6.09279428571429,1.04736680631105e-26
"RXFP1",-2.10343,6.33867,3.58906649010686e-19
